"","seqnames","start","end","width","strand","Conc","Conc_JQ1_FCPF_plus_sg_l","Conc_JQ1_FCPF_minus_sg_l","Fold","p.value","FDR"
"392","chr12",127146220,127146620,401,"*",6.63220022728051,6.120155817219,7.00934837089629,-0.0045629723431866,0.0684495899013532,0.926981708340742
"393","chr9",129482616,129483016,401,"*",6.53689374568554,6.03922469111243,6.906220440996,-0.00468265067304239,0.0688832524756264,0.926981708340742
"394","chr13",95274223,95274623,401,"*",7.4559491058253,6.77629580964283,7.91609896595298,-0.00355625069376804,0.069123696302585,0.926981708340742
"395","chr12",93677420,93677820,401,"*",7.30294043879588,6.63102568002525,7.7595646441083,-0.00359055100020035,0.069149373688868,0.926981708340742
"396","chr10",71636188,71636588,401,"*",7.5046595520488,6.89109959696099,7.93378597525661,-0.00389134462651671,0.0691559767742266,0.926981708340742
"397","chr17",39754370,39754770,401,"*",6.84235885952092,6.29983691662463,7.23569852167902,-0.00433628298588028,0.0691848430235069,0.926981708340742
"398","chr22",38214451,38214851,401,"*",5.06062431788311,4.3745052088234,5.52369897047298,-0.00353826745859768,0.0692811659617298,0.926981708340742
"399","chr21",36320436,36320836,401,"*",7.18269219602115,6.62376721739816,7.58453256699029,-0.00421297072455722,0.0693030392363148,0.926981708340742
"400","chr10",94362808,94363208,401,"*",5.8354418208771,5.27169852950997,6.23975152135241,-0.00416217572361396,0.0693239733185304,0.926981708340742
"401","chr3",51974513,51974913,401,"*",6.13937992595801,5.62779162223977,6.51628175040605,-0.00452698892354191,0.0693579119820156,0.926981708340742
"402","chr17",50947999,50948399,401,"*",5.82729386463772,5.29845788487246,6.21342745321042,-0.00441823958209244,0.0695028859583154,0.926981708340742
"403","chr20",543446,543846,401,"*",6.05834507674914,5.53169652598606,6.44331720395444,-0.00439125240564994,0.069603643394127,0.926981708340742
"404","chr19",1864307,1864707,401,"*",7.16154612163296,6.58781319915063,7.57093588269783,-0.00409791574215298,0.0698479778659579,0.926981708340742
"405","chr3",42654489,42654889,401,"*",6.16158808867099,5.66043045306035,6.5328239545052,-0.00462214871939094,0.0698977454217501,0.926981708340742
"406","chrX",40133502,40133902,401,"*",5.70250748883923,5.1384516226402,6.10697695000376,-0.00412425625282057,0.0700488239835313,0.926981708340742
"407","chr3",196140583,196140983,401,"*",7.07699131027002,6.49070463123636,7.4926904432097,-0.00400687086756794,0.0701278862910242,0.926981708340742
"408","chr11",59545516,59545916,401,"*",7.23167951775017,6.66277481575042,7.6386205927427,-0.0041192531903352,0.0701896154148223,0.926981708340742
"409","chr17",78254261,78254661,401,"*",6.87016649091217,6.35633735997983,7.24827731722496,-0.00450053785395007,0.0703430654058164,0.926981708340742
"410","chr2",3536252,3536652,401,"*",6.14771181904682,5.64925350683663,6.51747107118196,-0.00460310639433808,0.0703760035462843,0.926981708340742
"411","chr4",48340732,48341132,401,"*",6.38019351533159,5.87864284717515,6.75164402599901,-0.00458005928233208,0.0706685169196426,0.926981708340742
"412","chr19",10654292,10654692,401,"*",6.95173278725058,6.42075283588853,7.33900215033975,-0.00436268190509136,0.0706909864521567,0.926981708340742
"413","chr12",107760866,107761266,401,"*",5.95179970647021,5.38788222100494,6.35619844605922,-0.00410247244624624,0.0707566672426068,0.926981708340742
"414","chr1",41241861,41242261,401,"*",5.80109550011328,5.21387066548335,6.21726283737285,-0.00398663876137952,0.0708959132005384,0.926981708340742
"415","chr5",178232429,178232829,401,"*",6.46111382154832,5.95597321858545,6.83452070808119,-0.00452844307034743,0.0710088577511943,0.926981708340742
"416","chr18",3659992,3660392,401,"*",6.9766730112788,6.43968060154696,7.36711376263686,-0.0043094154283504,0.0713103283458972,0.926981708340742
"417","chr9",3526519,3526919,401,"*",6.5930839590022,6.01706112757381,7.0036307644342,-0.00402559980683518,0.0714983228418521,0.926981708340742
"418","chr15",68278027,68278427,401,"*",5.69683616611161,5.12786066593069,6.10381323651844,-0.00408832723506805,0.0715113924083183,0.926981708340742
"419","chr18",46173636,46174036,401,"*",5.90626166729408,5.39367261195863,6.28370378826981,-0.00446467279228486,0.071580598452941,0.926981708340742
"420","chr9",137129312,137129712,401,"*",5.86761645612234,5.32601429528362,6.26047508694601,-0.00424508328010127,0.0718774113889424,0.926981708340742
"421","chr4",7067754,7068154,401,"*",5.98560923854569,5.48955887668071,6.35404765354413,-0.00458683118214467,0.0718840568827097,0.926981708340742
"422","chr21",31731496,31731896,401,"*",6.38554214024811,5.90964585831387,6.74279014049498,-0.00475800969191457,0.0719664310389009,0.926981708340742
"423","chr6",124961954,124962354,401,"*",6.81506480850302,6.26995869765534,7.20975345331504,-0.00420817029562154,0.0721472225098262,0.926981708340742
"424","chr8",23529036,23529436,401,"*",6.59071706547898,6.10785549014073,6.95186003156994,-0.00470135583219828,0.0721531851663363,0.926981708340742
"425","chrX",9342574,9342974,401,"*",6.16226714900573,5.62455029844689,6.5530886604103,-0.00424762345845772,0.0723225917488977,0.926981708340742
"426","chr6",109251206,109251606,401,"*",7.01418895397793,6.42015161060731,7.43374255798918,-0.00391255096107094,0.0724144167156559,0.926981708340742
"427","chr19",1044694,1045094,401,"*",6.0597909637479,5.5637189181995,6.4282412881756,-0.00455832440823441,0.07241572735482,0.926981708340742
"428","chr1",175000017,175000417,401,"*",6.65795534193921,6.15093613454688,7.03238300298212,-0.00445567983678243,0.0730342216996437,0.926981708340742
"429","chr3",101533183,101533583,401,"*",5.64950102340242,5.09151457828521,6.05085895307468,-0.00412133544586859,0.0733546360574931,0.926981708340742
"430","chr16",30651129,30651529,401,"*",6.06197164815797,5.57329681794698,6.42634301900678,-0.00458850431462827,0.073465253196909,0.926981708340742
"431","chr19",1020706,1021106,401,"*",5.98044324485138,5.4349653958288,6.37532564141495,-0.00414367890200916,0.0735112491508378,0.926981708340742
"432","chr9",121074717,121075117,401,"*",6.29680385613234,5.76679692253146,6.68355808052293,-0.00427495885560427,0.0736358591349066,0.926981708340742
"433","chr4",126737649,126738049,401,"*",7.38221455371317,6.74452226927456,7.82291140604847,-0.00364028070757628,0.0736639592344775,0.926981708340742
"434","chr22",27670748,27671148,401,"*",6.96238291419989,6.44086664441094,7.34461933384943,-0.00433573377935681,0.0736734956985814,0.926981708340742
"435","chr7",22707063,22707463,401,"*",6.49523168758807,5.9632767455601,6.88301670126005,-0.00425159760811547,0.0736774685718835,0.926981708340742
"436","chr16",16925407,16925807,401,"*",6.05545800907238,5.52071618139321,6.44471401033695,-0.00421779445048654,0.074022768147773,0.926981708340742
"437","chr7",44581862,44582262,401,"*",6.3054703378424,5.80073229659139,6.67865821794037,-0.00444377396276581,0.0740336927771741,0.926981708340742
"438","chr14",103698048,103698448,401,"*",5.51711783190197,4.89078828133517,5.95240239349235,-0.00365410453583255,0.0740770966367161,0.926981708340742
"439","chr16",12613628,12614028,401,"*",5.88898233810253,5.36475721640598,6.2726645413896,-0.00428367400218599,0.0741123352679232,0.926981708340742
"440","chr2",215288405,215288805,401,"*",6.68148759827649,6.06528887281518,7.1118932026588,-0.00371981564008994,0.0741397784664372,0.926981708340742
"441","chr2",106193846,106194246,401,"*",6.18564247842007,5.69742605216018,6.54976000751313,-0.00456490950457056,0.0743513319990133,0.926981708340742
"442","chr1",26500796,26501196,401,"*",6.53196638722784,6.02652055345378,6.90553926619668,-0.00441759450830217,0.0744545456277469,0.926981708340742
"443","chr3",156605997,156606397,401,"*",6.84501308432192,6.2963512417491,7.24155188785848,-0.00411074113325514,0.0745195533024715,0.926981708340742
"444","chr2",196799439,196799839,401,"*",5.98256648683839,5.4588851152952,6.36595881060783,-0.0042794051279237,0.0745284148655257,0.926981708340742
"445","chr6",75602029,75602429,401,"*",7.09218667086009,6.54956646875292,7.48557769341106,-0.00416640337471875,0.0746900965364087,0.926981708340742
"446","chr16",30609938,30610338,401,"*",7.29431650439685,6.7363134668483,7.69568296732589,-0.00406467149765423,0.0747134556081367,0.926981708340742
"447","chr5",64760347,64760747,401,"*",6.43664540704761,5.93603408362133,6.80758276800269,-0.00444621364509154,0.0747181557515378,0.926981708340742
"448","chr2",24490602,24491002,401,"*",6.37889620768727,5.87635771731741,6.75088579365304,-0.00442882864719707,0.0750437454988041,0.926981708340742
"449","chr15",38453925,38454325,401,"*",6.52554777673816,5.98071963463011,6.92009149324968,-0.00412123376096654,0.0750972291995118,0.926981708340742
"450","chr12",7108768,7109168,401,"*",6.67632187598256,6.14452540789712,7.06402311261486,-0.00420957592699375,0.07519428108641,0.926981708340742
"451","chr4",124713150,124713550,401,"*",6.40401815400635,5.84362909620486,6.80661016844672,-0.003993784159395,0.0754627360108786,0.926981708340742
"452","chr4",177442115,177442515,401,"*",6.16246716486758,5.63747212736945,6.54655953285267,-0.00423282641297656,0.07557822928897,0.926981708340742
"453","chrX",136886349,136886749,401,"*",6.26323333900398,5.67191675538093,6.68143741593722,-0.00381194822060376,0.0756154183856069,0.926981708340742
"454","chr6",37183919,37184319,401,"*",7.98625357188941,7.28960506357483,8.4540506698118,-0.00332862192374599,0.0757811393710344,0.926981708340742
"455","chr8",93740668,93741068,401,"*",6.80772077069601,6.28235258481328,7.19201180896925,-0.00423224556741811,0.0758169339947259,0.926981708340742
"456","chr1",35136770,35137170,401,"*",6.44549277725511,5.88267106347231,6.84933114394168,-0.00397175211876263,0.0760866554314533,0.926981708340742
"457","chr3",120642643,120643043,401,"*",5.76693465595448,5.21024632696983,6.16762452163433,-0.00401831223170214,0.0760921904594229,0.926981708340742
"458","chr7",32942611,32943011,401,"*",6.63406929527451,6.12859688193856,7.00765662633287,-0.00438063256507996,0.0761141713032127,0.926981708340742
"459","chr19",45739534,45739934,401,"*",6.19558313251508,5.71532904742536,6.5552714320113,-0.0045747095299643,0.07612332831843,0.926981708340742
"460","chr2",43995667,43996067,401,"*",6.51966649519384,6.03718043791072,6.88060021962545,-0.00456758897714616,0.0761856482262543,0.926981708340742
"461","chr17",35141996,35142396,401,"*",6.48598855261032,6.01626571990774,6.83975975697809,-0.00467009077077141,0.0762036939285098,0.926981708340742
"462","chr8",6407084,6407484,401,"*",5.80819087827648,5.28752128449563,6.18997455030961,-0.00425423254146723,0.0763338577854332,0.926981708340742
"463","chr5",32585614,32586014,401,"*",6.67320184106379,6.15354908105709,7.05444123678026,-0.00425673939772086,0.0763764885049927,0.926981708340742
"464","chr14",55799491,55799891,401,"*",6.82595803960742,6.16323541010936,7.27835836138829,-0.00344374734003973,0.0764549613248441,0.926981708340742
"465","chr5",56909510,56909910,401,"*",6.08570635227224,5.58614790875777,6.45606792644828,-0.00440537980813677,0.0765852285475027,0.926981708340742
"466","chr17",46771113,46771513,401,"*",6.42470193480472,5.91803903400629,6.79893614766248,-0.00434623485894338,0.0766443863114353,0.926981708340742
"467","chr10",44974398,44974798,401,"*",5.76288193565699,5.23952269779825,6.14610244718791,-0.00421828636282281,0.0766868662565652,0.926981708340742
"468","chr15",78438184,78438584,401,"*",6.51060073342137,6.02366686774781,6.87400737668649,-0.00449697199496469,0.0768951103936193,0.926981708340742
"469","chr8",38901224,38901624,401,"*",5.84807953267946,5.33793780253328,6.22419934444634,-0.00430763324593796,0.0770586588353825,0.926981708340742
"470","chr7",141551263,141551663,401,"*",6.69193368640398,6.17779874113362,7.07020928582416,-0.00429543722265759,0.0771480953294781,0.926981708340742
"471","chr17",2594025,2594425,401,"*",5.9747163998969,5.41754770811723,6.37565358617226,-0.00395833563860771,0.077247375836773,0.926981708340742
"472","chr14",95157584,95157984,401,"*",5.68568868363438,5.09453218787898,6.10381323651844,-0.00375911656175497,0.0772542513361757,0.926981708340742
"473","chr20",16729668,16730068,401,"*",5.9563264818404,5.42008622521678,6.34637159900724,-0.00410648173545558,0.0773307707665481,0.926981708340742
"474","chr3",63863955,63864355,401,"*",5.15115370014933,4.37822449835822,5.65172323191158,-0.0029723053796988,0.0774150953324755,0.926981708340742
"475","chr5",6713376,6713776,401,"*",5.29701750515135,4.61815972351163,5.75680619892387,-0.00339637122260594,0.0775710144916617,0.926981708340742
"476","chr2",43226118,43226518,401,"*",6.77770138410046,6.25954849840413,7.15813687233142,-0.00424046737910556,0.07762991575961,0.926981708340742
"477","chr16",89922425,89922825,401,"*",6.70762400193299,6.19643601102504,7.0843095395303,-0.00427825991004245,0.0777163373884483,0.926981708340742
"478","chr8",67343355,67343755,401,"*",6.09003737728808,5.59611093911893,6.45730791462849,-0.00440640016740491,0.0777699741095811,0.926981708340742
"479","chr9",132669549,132669949,401,"*",5.23140282349383,4.60928884754352,5.66466334847613,-0.00359046842677436,0.0779214486572133,0.926981708340742
"480","chr12",31728582,31728982,401,"*",6.57726586158774,6.05693892614092,6.9588661861309,-0.00420876777273551,0.0779243529534075,0.926981708340742
"481","chr9",136670679,136671079,401,"*",5.55716912866025,5.00424666592162,5.9559157619866,-0.00399042844137131,0.0781493139175279,0.926981708340742
"482","chr4",88523510,88523910,401,"*",6.51876561770551,6.0125074931163,6.89277997748961,-0.00429724481714223,0.0781919050001815,0.926981708340742
"483","chr1",12436936,12437336,401,"*",6.50013489457085,5.99755119626865,6.87214913780405,-0.00432892362676672,0.0783091890499633,0.926981708340742
"484","chr4",133268156,133268556,401,"*",6.21142557554854,5.70358314241989,6.5862999056386,-0.00428825615510325,0.0783319008040274,0.926981708340742
"485","chr2",73254596,73254996,401,"*",5.63093554989779,5.04689879246451,6.04550995467701,-0.00379917037895468,0.0783406527090204,0.926981708340742
"486","chr5",34915605,34916005,401,"*",7.409150432968,6.76892344264721,7.85104606172891,-0.00350801474113881,0.0783569968600576,0.926981708340742
"487","chrX",24025602,24026002,401,"*",6.4071855347508,5.90698029374613,6.77790089905126,-0.00435606613058502,0.0784589269792199,0.926981708340742
"488","chr10",121974949,121975349,401,"*",6.19026118017148,5.7204339885214,6.54409135149417,-0.00460649368866484,0.0785191288257382,0.926981708340742
"489","chr19",35309857,35310257,401,"*",7.24806548553895,6.71331401906534,7.63732656687053,-0.00409958444255875,0.0788688727815388,0.926981708340742
"490","chr16",28838065,28838465,401,"*",5.77989990335934,5.2437540404639,6.16989534698269,-0.0040596055921265,0.0790519978832408,0.926981708340742
"491","chr9",136646421,136646821,401,"*",6.55661167178868,6.08163034269325,6.91334585044843,-0.00452794538421397,0.0792619494203595,0.926981708340742
"492","chr13",24932025,24932425,401,"*",5.65478513131081,5.1101748699295,6.04921521871204,-0.00402709373397368,0.0793007271820991,0.926981708340742
"493","chr9",120580353,120580753,401,"*",6.18905714722698,5.65612989935868,6.57735586131711,-0.00407244339984326,0.0793317472257667,0.926981708340742
"494","chr15",58545576,58545976,401,"*",5.75719129265948,5.24729527296167,6.13317815412968,-0.00424700363015156,0.079352668779767,0.926981708340742
"495","chr8",38382605,38383005,401,"*",6.87902656754244,6.35399886951218,7.26313632767242,-0.00413512479464553,0.0793996924268575,0.926981708340742
"496","chr17",58006884,58007284,401,"*",7.61388083934914,6.98304897091189,8.05131747400638,-0.00353448561056303,0.0794155501957531,0.926981708340742
"497","chr14",90803466,90803866,401,"*",7.38751988190845,6.7911104306989,7.8082469762666,-0.00371085834895949,0.0794243266823736,0.926981708340742
"498","chr4",182975722,182976122,401,"*",6.47931040774809,5.96368938303207,6.85838594386244,-0.0041930881542764,0.0795417124062522,0.926981708340742
"499","chr12",98515726,98516126,401,"*",7.01753798765264,6.49105317738167,7.40242306487899,-0.00413429839514886,0.0796525457374064,0.926981708340742
"500","chr1",158688473,158688873,401,"*",6.02623347973272,5.46731095407355,6.42807259040599,-0.00388606472476763,0.079660122535079,0.926981708340742
"501","chr6",15555930,15556330,401,"*",6.22643206546508,5.75794898194777,6.57950225122039,-0.00458135835995065,0.0798169263261512,0.926981708340742
"502","chr19",35153898,35154298,401,"*",5.97963527504788,5.47998361717069,6.35004785144728,-0.00429881978710626,0.0798194391430393,0.926981708340742
"503","chr8",53880371,53880771,401,"*",5.95188793111768,5.46556386299765,6.31495623668584,-0.0044132299111535,0.0798781372633085,0.926981708340742
"504","chr10",135088,135488,401,"*",5.89727142765766,5.3543136184833,6.29083887788126,-0.00398121190993665,0.0799101926157307,0.926981708340742
"505","chr16",2603368,2603768,401,"*",6.76041074830309,6.19931835870495,7.16336343598093,-0.00388172954771413,0.0799421416419653,0.926981708340742
"506","chr2",208615733,208616133,401,"*",6.2409857219339,5.66297367198929,6.65253539845342,-0.00377223881823816,0.0800127144855738,0.926981708340742
"507","chr8",58672037,58672437,401,"*",6.52755190008251,5.95205438339878,6.93783351894733,-0.00379327579733513,0.0800130711366573,0.926981708340742
"508","chr1",228082098,228082498,401,"*",6.47635122562929,5.98578091850433,6.84177089010414,-0.00436041456756933,0.0801983333949479,0.926981708340742
"509","chr5",154840748,154841148,401,"*",6.49953698186422,5.9836594602854,6.87875045860294,-0.00416882517748443,0.0802161038602132,0.926981708340742
"510","chr3",178859915,178860315,401,"*",6.27286221241346,5.7891985835549,6.63445180524799,-0.00443180325632166,0.080282446602213,0.926981708340742
"511","chr11",45994841,45995241,401,"*",6.76622608267683,6.26513421827596,7.13742602038832,-0.00429455027685695,0.0803428839516549,0.926981708340742
"512","chr19",1605093,1605493,401,"*",6.63996554293353,6.13544493863454,7.01303509112714,-0.00425240936594624,0.080694258653748,0.926981708340742
"513","chr8",61877686,61878086,401,"*",6.03938707583544,5.5318175591241,6.41411336942902,-0.00426972687472562,0.0807550413242738,0.926981708340742
"514","chr1",91500879,91501279,401,"*",6.30836553449934,5.80211737478369,6.68237448068941,-0.00421334742262014,0.0807831810287572,0.926981708340742
"515","chr14",50002430,50002830,401,"*",6.06895080737746,5.59279756791773,6.42634301900678,-0.00445126508119905,0.0812357526986315,0.926981708340742
"516","chr11",47394602,47395002,401,"*",6.83262889036973,6.30317238437261,7.21909146988839,-0.00405891019841162,0.0814267788639261,0.926981708340742
"517","chr12",46372258,46372658,401,"*",6.91099629523708,6.3853533317969,7.29543357923422,-0.00407725155694099,0.0815495501013424,0.926981708340742
"518","chr3",47850761,47851161,401,"*",6.35754916290876,5.85340196053237,6.73041543684215,-0.00421126453506236,0.0816569330892233,0.926981708340742
"519","chr15",96326474,96326874,401,"*",6.98456038331941,6.44975673324472,7.37384896679541,-0.00400659825474218,0.0821631219763447,0.926981708340742
"520","chr14",69767317,69767717,401,"*",7.01278054610861,6.48506666555954,7.39831866932329,-0.0040487667641021,0.0822105290609849,0.926981708340742
"521","chr2",207417279,207417679,401,"*",7.03658944732784,6.41446673398851,7.46985417648086,-0.00350824647705135,0.0822574398512865,0.926981708340742
"522","chr1",32901049,32901449,401,"*",5.44825229896865,4.89444407986075,5.84745668521862,-0.00387343844823641,0.0824892758880579,0.926981708340742
"523","chr22",24727391,24727791,401,"*",6.29542401653232,5.70298148333265,6.71418703881649,-0.00362678430525414,0.0824929501978917,0.926981708340742
"524","chr19",51800381,51800781,401,"*",6.47219661870693,6.00255387619489,6.8259225644047,-0.00446023294733635,0.0827295745726533,0.926981708340742
"525","chr2",86199362,86199762,401,"*",6.92825077443755,6.42880604422003,7.29855012349775,-0.0042327129971911,0.0827703694442283,0.926981708340742
"526","chr19",40433655,40434055,401,"*",6.78919753784714,6.24443344184658,7.18370785575574,-0.00390750879999205,0.083013170333334,0.926981708340742
"527","chr11",394214,394614,401,"*",6.7480978971547,6.26929121380095,7.10697695000376,-0.00438948407212119,0.083058026638259,0.926981708340742
"528","chr19",43755108,43755508,401,"*",7.19806012846814,6.65879153974274,7.58969623984108,-0.00395132761170503,0.0830713493008397,0.926981708340742
"529","chr3",17860966,17861366,401,"*",6.10170914114062,5.58947656952925,6.47895886602697,-0.0041252482595349,0.0831280732688185,0.926981708340742
"530","chr19",11578258,11578658,401,"*",6.6042467735676,6.051733530006,7.00278178115805,-0.00386356987947446,0.0832661326841491,0.926981708340742
"531","chr9",89310411,89310811,401,"*",6.49538841744499,5.98578091850433,6.87121912003903,-0.00412990755628811,0.0834541411136004,0.926981708340742
"532","chr3",50088906,50089306,401,"*",6.53084577126327,6.0525096266483,6.88946147169235,-0.00435902238341388,0.0836611535411903,0.926981708340742
"533","chr17",82273050,82273450,401,"*",6.48901729742296,5.98162349027082,6.86364825902158,-0.0041635523149664,0.0837398496896145,0.926981708340742
"534","chr16",67279500,67279900,401,"*",6.22885874019889,5.75890030361674,6.5827630606508,-0.00442626537763167,0.0838272579110618,0.926981708340742
"535","chr5",78984650,78985050,401,"*",6.18738413587342,5.62287008985404,6.59208768365606,-0.00375297322879981,0.0838328573821329,0.926981708340742
"536","chr2",8678007,8678407,401,"*",6.42200326405402,5.87951784385407,6.81532383432806,-0.00389936556358539,0.0839507354204112,0.926981708340742
"537","chr8",145052434,145052834,401,"*",6.18967391983544,5.70714481784517,6.55063163342559,-0.00430355314669491,0.0842201273281593,0.926981708340742
"538","chr6",145814203,145814603,401,"*",6.25069927491012,5.73301259747394,6.63088462165112,-0.00405375544125148,0.0843294519540452,0.926981708340742
"539","chr3",56682617,56683017,401,"*",6.66488411966778,6.11435005624949,7.06239431704548,-0.00383754751115767,0.0843694465914151,0.926981708340742
"540","chr2",84971342,84971742,401,"*",6.08748244052973,5.6054768766205,6.44814830648793,-0.00431376386284954,0.0844234872742311,0.926981708340742
"541","chr16",720509,720909,401,"*",6.80764491265953,6.33563860241473,7.16270484928134,-0.00440825192044725,0.0844532713619928,0.926981708340742
"542","chr10",133261643,133262043,401,"*",6.30703026853959,5.84093629185702,6.65874686547329,-0.00446290275429974,0.0845130067368453,0.926981708340742
"543","chr4",6716187,6716587,401,"*",6.31516834645193,5.85251097536304,6.66493170387261,-0.00447573091043901,0.0845306991335007,0.926981708340742
"544","chr9",129140424,129140824,401,"*",6.20152006875692,5.72902892075106,6.55685322418583,-0.00439338708914961,0.0850852271940375,0.926981708340742
"545","chr13",100392715,100393115,401,"*",5.84826222821588,5.326656050325,6.23054670096384,-0.00400239186224973,0.0851261795590786,0.926981708340742
"546","chr17",4967549,4967949,401,"*",6.21347173633717,5.74201432010414,6.56822218344036,-0.00436976776241667,0.0851674884798215,0.926981708340742
"547","chr2",180006761,180007161,401,"*",6.9488631093453,6.46679213074978,7.30956544990453,-0.00430950741232227,0.0852416412331945,0.926981708340742
"548","chr2",41922220,41922620,401,"*",6.65284691881778,6.10432872213162,7.04931111316886,-0.0038388965135011,0.085246139109873,0.926981708340742
"549","chr20",58619879,58620279,401,"*",5.62636770457549,5.07490339669949,6.02435984396004,-0.00381083517071399,0.085322052552538,0.926981708340742
"550","chr16",10501059,10501459,401,"*",6.62671103530453,6.06174018987711,7.03164785266318,-0.00373076647519717,0.0854154172708365,0.926981708340742
"551","chr9",111896299,111896699,401,"*",6.17365224660337,5.6776804896025,6.54204748676565,-0.00416156666638752,0.0854463351878203,0.926981708340742
"552","chr3",185175585,185175985,401,"*",6.47108621715829,5.99714813246245,6.82723390657351,-0.00435285139494868,0.0856070969010738,0.926981708340742
"553","chr8",58659539,58659939,401,"*",7.33686957509157,6.76873866771885,7.74341706142844,-0.00371496893898146,0.0857300940561412,0.926981708340742
"554","chr15",64093553,64093953,401,"*",6.35888602134315,5.89401115090743,6.70991055833623,-0.00442697196783183,0.0859646245638155,0.926981708340742
"555","chr10",98908958,98909358,401,"*",6.20076235595057,5.71532904742536,6.56333603607546,-0.00424609460192542,0.0859688173757984,0.926981708340742
"556","chr9",110256886,110257286,401,"*",6.40781799284938,5.91846481335573,6.77256477061707,-0.00420004627588965,0.0862889670133172,0.926981708340742
"557","chr15",94845202,94845602,401,"*",6.84572319722893,6.30480181816225,7.23822548910251,-0.00384269251878687,0.0864689751182765,0.926981708340742
"558","chr16",3348858,3349258,401,"*",6.06702968514721,5.52475849873399,6.46023825197263,-0.00382767725233325,0.0865229316401505,0.926981708340742
"559","chr2",231714465,231714865,401,"*",6.04664565523553,5.56993057246701,6.40435304858832,-0.00430301547954021,0.0865317713155974,0.926981708340742
"560","chr3",141368184,141368584,401,"*",6.94183155742163,6.40693986701941,7.33116653704656,-0.00389077439280135,0.0866348331769702,0.926981708340742
"561","chr19",29811066,29811466,401,"*",6.95632965854172,6.43006599472903,7.34109714281391,-0.00394893045070418,0.0866647358424351,0.926981708340742
"562","chr12",126998852,126999252,401,"*",6.68242155025288,6.14605963339392,7.07253068231264,-0.00388260994985493,0.0866722307533908,0.926981708340742
"563","chr7",23182021,23182421,401,"*",6.60918239099373,6.15659680011991,6.95317904316475,-0.0045145852680374,0.0866925027401791,0.926981708340742
"564","chr10",80454372,80454772,401,"*",6.60422236766191,6.14605963339392,6.95142009291735,-0.00445851442468051,0.0867159860086494,0.926981708340742
"565","chr15",57706560,57706960,401,"*",7.13086674966566,6.56628476869292,7.53560499623311,-0.00371172871075242,0.0868713599873857,0.926981708340742
"566","chr1",12495712,12496112,401,"*",6.43071153881941,5.90473964505076,6.81532383432806,-0.00393968306023677,0.0869681402396969,0.926981708340742
"567","chr15",43824844,43825244,401,"*",6.44574731779996,5.98415476675308,6.79490398806284,-0.00443248438626519,0.0870440963225168,0.926981708340742
"568","chr12",46382986,46383386,401,"*",7.09685199026292,6.55605337936342,7.48928999480435,-0.00383959651850522,0.087083597018075,0.926981708340742
"569","chr4",123505452,123505852,401,"*",5.55803233522466,5.02818547020182,5.94470176459751,-0.00390221808054523,0.0872672075143061,0.926981708340742
"570","chrX",16870016,16870416,401,"*",5.81410671444802,5.30787152780071,6.1881086127025,-0.00404248732688077,0.0872963562995434,0.926981708340742
"571","chr5",126976773,126977173,401,"*",7.52059795604915,6.87973651012914,7.96279316237329,-0.00330677472116548,0.0875375012068114,0.926981708340742
"572","chr3",157174524,157174924,401,"*",7.170924271638,6.61693975317805,7.57021971735298,-0.00374881983880255,0.087629140821632,0.926981708340742
"573","chr11",863491,863891,401,"*",5.80945347857495,5.25637411245002,6.20828122958618,-0.00373124900970043,0.0876759295875978,0.926981708340742
"574","chr10",100912327,100912727,401,"*",5.56315512307624,5.03796440085926,5.94735168661785,-0.00391240348634321,0.0877957020301982,0.926981708340742
"575","chr11",20089988,20090388,401,"*",6.74229951416107,6.21387066548335,7.12821713206789,-0.0039072384220084,0.0878793113300211,0.926981708340742
"576","chr3",150449117,150449517,401,"*",6.84935655601968,6.27062587283142,7.26126802284421,-0.00359511668488647,0.0879447831897489,0.926981708340742
"577","chr1",55214938,55215338,401,"*",6.66490047594679,6.14642317399614,7.04550995467701,-0.00396278645752676,0.0879657103192009,0.926981708340742
"578","chr11",68903604,68904004,401,"*",6.82122908913466,6.31664842780379,7.19433132386786,-0.00405873302794117,0.0880819659850694,0.926981708340742
"579","chr7",118183654,118184054,401,"*",6.28448419432058,5.74798441561734,6.67466585624069,-0.00383076058045467,0.088088398297493,0.926981708340742
"580","chr9",35071664,35072064,401,"*",5.45983383777852,4.90067894244083,5.86179232209367,-0.0036833839147085,0.0881756891068048,0.926981708340742
"581","chr10",27154427,27154827,401,"*",6.3197770803856,5.85018404357622,6.67347493559729,-0.00430490128952343,0.0882608331087415,0.926981708340742
"582","chr20",37095723,37096123,401,"*",6.95835545110217,6.41978550496235,7.34962496864302,-0.0038238988647853,0.088388726663138,0.926981708340742
"583","chr1",202146054,202146454,401,"*",6.21483381309296,5.71532904742536,6.58516601513045,-0.0040748335863834,0.08853903043667,0.926981708340742
"584","chr17",63446919,63447319,401,"*",7.29907822160362,6.69428355695828,7.72393049662232,-0.00345083893863257,0.0885658867182183,0.926981708340742
"585","chr7",39949794,39950194,401,"*",6.47137495580855,5.98920403482155,6.83213301831172,-0.00421864779060448,0.0886016631522352,0.926981708340742
"586","chrX",114040926,114041326,401,"*",5.55141697213459,4.97136449751025,5.96399317762385,-0.00355616056415599,0.088628270639097,0.926981708340742
"587","chr18",5237716,5238116,401,"*",6.74312680179522,6.26621096430369,7.10094676767545,-0.00426716543279016,0.0886495630142274,0.926981708340742
