"","seqnames","start","end","width","strand","Conc","Conc_JQ1_FCPF_plus_sg_h","Conc_no_Treat","Fold","p.value","FDR"
"401","chr16",67562851,67563251,401,"*",5.98814109058064,5.31169242683713,6.44683426803665,-0.179224651368761,0.0381948151826512,0.801692538890962
"402","chr14",22337909,22338309,401,"*",5.00687791887967,5.5490900000525,4.1280164239196,0.162443852075368,0.0382261701268535,0.801692538890962
"403","chr17",28897421,28897821,401,"*",7.10949718464923,6.34591275343885,7.60618343401636,-0.171255882002329,0.0383558668017681,0.801692538890962
"404","chr10",125605116,125605516,401,"*",6.37182518677451,6.82596767224467,5.70532156635403,0.179608207597695,0.0384263116032553,0.801692538890962
"405","chr13",18934534,18934934,401,"*",5.25066089893246,5.72503294698946,4.53916506090659,0.175360222069189,0.0384639508269506,0.801692538890962
"406","chr3",49349662,49350062,401,"*",6.530580605924,6.99712636650229,5.83673299684076,0.176960926838608,0.0384823838404257,0.801692538890962
"407","chr3",149151750,149152150,401,"*",6.85540827012248,7.3151610865195,6.17662947812017,0.17811631854572,0.0386550313063167,0.801692538890962
"408","chr8",105520488,105520888,401,"*",7.3929952856368,7.90190395218382,6.59970508343462,0.16819187347578,0.0387108709622829,0.801692538890962
"409","chr7",77800146,77800546,401,"*",6.08531605170157,6.50079082619282,5.49947860274542,0.187621950129274,0.0387331779119586,0.801692538890962
"410","chr4",78775666,78776066,401,"*",6.99688511840443,6.21359828730905,7.50171749200931,-0.169014888054624,0.0387414215844302,0.801692538890962
"411","chr2",85588610,85589010,401,"*",5.8069017851674,6.2528810464754,5.15799080650675,0.180377312889548,0.0389759441366795,0.801692538890962
"412","chr1",144523627,144524027,401,"*",7.28846579984453,7.8097169782908,6.46427936121497,0.165170325718878,0.0390883272516688,0.801692538890962
"413","chr5",178130564,178130964,401,"*",6.26022474122008,5.66814752436135,6.6788064842246,-0.185922847907969,0.039356989570276,0.801692538890962
"414","chr5",81751594,81751994,401,"*",6.79187135935641,5.95616230468496,7.31763197065235,-0.163651065669596,0.0395436873461719,0.801692538890962
"415","chr6",115830879,115831279,401,"*",4.88652121173312,5.41756633520751,4.03714433424872,0.162265207935458,0.0396160311139311,0.801692538890962
"416","chr15",90660248,90660648,401,"*",5.8219043663043,5.15588546708257,6.27582387971704,-0.177666264698321,0.0397107778917555,0.801692538890962
"417","chr20",3910011,3910411,401,"*",7.18701271022321,7.67899188614787,6.43464157014121,0.169355425071769,0.0400044106514557,0.801692538890962
"418","chr2",201116980,201117380,401,"*",6.06993107380742,5.36541883128052,6.54122268436773,-0.173472791692729,0.0401142393779937,0.801692538890962
"419","chr5",43120663,43121063,401,"*",6.82032485925641,6.12342243867789,7.28823522208162,-0.173762815693244,0.0403376569679144,0.801692538890962
"420","chr8",92095307,92095707,401,"*",5.82082098699234,6.26380362656469,5.1782899270203,0.178505018872105,0.040523179023396,0.801692538890962
"421","chr7",106660444,106660844,401,"*",6.47019852821652,5.7516840344827,6.94764492644021,-0.171433486314814,0.0405963211737236,0.801692538890962
"422","chr15",65304714,65305114,401,"*",8.36570242553015,8.91968207234764,7.45484820151174,0.156549751789668,0.0406042105448417,0.801692538890962
"423","chr20",58620069,58620469,401,"*",5.89972284398718,6.38239369659072,5.16916745678553,0.170068626238681,0.040615751704309,0.801692538890962
"424","chr10",44913343,44913743,401,"*",6.66042716508871,7.11892171516712,5.98441467085643,0.174325183486825,0.0411575506404515,0.801692538890962
"425","chr19",48325455,48325855,401,"*",6.45599726747474,5.79256117940346,6.90872683969555,-0.175390870613411,0.0413217449815682,0.801692538890962
"426","chr10",91306026,91306426,401,"*",4.9531098308891,5.45161682817461,4.18515460019514,0.165983101637023,0.0413506636556362,0.801692538890962
"427","chr1",44721467,44721867,401,"*",8.7144572761291,9.27811450973814,7.77654794356824,0.153283617316499,0.041535999978001,0.801692538890962
"428","chr12",56046434,56046834,401,"*",5.76752340389216,6.19457063605364,5.15823728551375,0.180463412942139,0.0416595993804772,0.801692538890962
"429","chr1",8542163,8542563,401,"*",6.21632706988757,6.63959181576071,5.61476797154505,0.180758131546791,0.0418687497754895,0.801692538890962
"430","chr1",45035620,45036020,401,"*",6.04159846136503,6.45104663538878,5.46775006472703,0.183970430266325,0.0418756028031903,0.801692538890962
"431","chr7",150368524,150368924,401,"*",7.17177205370009,6.36408682205155,7.68647732919402,-0.161982253907985,0.0419136722509627,0.801692538890962
"432","chr6",10794263,10794663,401,"*",6.27653728418202,6.69009363694484,5.69453252241542,0.182873852470921,0.0419475899597783,0.801692538890962
"433","chr8",124472315,124472715,401,"*",6.81228935866677,7.25412363657518,6.17219224861693,0.176522732808175,0.0420233972449311,0.801692538890962
"434","chr17",28711767,28712167,401,"*",6.28352203122197,5.66814752436135,6.71352845699701,-0.179005156847709,0.0421509162808844,0.801692538890962
"435","chr8",133271711,133272111,401,"*",5.71793728160503,6.14396992787941,5.11072985753691,0.179618462416957,0.0422262887183611,0.801692538890962
"436","chr1",17438299,17438699,401,"*",6.51877729047379,5.81933029843697,6.98782114281138,-0.170459824497504,0.0423115233224853,0.801692538890962
"437","chr4",152630378,152630778,401,"*",6.40927855865287,6.85074688025469,5.76995582373161,0.176056482233648,0.0423315484689798,0.801692538890962
"438","chr17",67217413,67217813,401,"*",6.17055877367198,6.58689454703252,5.58299621459074,0.181593375421987,0.0423495894317997,0.801692538890962
"439","chr2",10121679,10122079,401,"*",6.45574685192789,5.69586022580258,6.95088658612377,-0.165112698227509,0.0423797301384276,0.801692538890962
"440","chr9",104775206,104775606,401,"*",6.3476915196233,6.78762085044024,5.71161865239227,0.176318211220791,0.0424093212929122,0.801692538890962
"441","chr6",84547494,84547894,401,"*",5.92260449028928,6.38329056844861,5.24176892864849,0.171664805354232,0.0424962206897877,0.801692538890962
"442","chr19",16542403,16542803,401,"*",6.47599340643522,5.85689727212269,6.90779957698719,-0.178062007790175,0.04249814626699,0.801692538890962
"443","chr5",95974000,95974400,401,"*",6.18991363213378,6.60249314651007,5.60985457343951,0.18218276621827,0.0425440808665325,0.801692538890962
"444","chr1",147084422,147084822,401,"*",7.91533288096961,8.42554522644931,7.11882270473378,0.161499170751405,0.042760744816056,0.801692538890962
"445","chr16",59632494,59632894,401,"*",4.91835544443764,5.41744959144513,4.1489867226035,0.163553575143801,0.0428196142635167,0.801692538890962
"446","chr3",112667125,112667525,401,"*",5.71165789330079,6.14326417433856,5.09297580701653,0.177242258823066,0.042952495813113,0.801692538890962
"447","chr1",234558387,234558787,401,"*",6.34010555366405,6.75251724310856,5.76038037846352,0.181520970925654,0.0430223654207457,0.801692538890962
"448","chr11",59706852,59707252,401,"*",7.13725650117303,7.62917712679069,6.3850240642196,0.164499625268368,0.0431233104632769,0.801692538890962
"449","chr1",145465350,145465750,401,"*",8.06631592153067,8.59904684167177,7.21254090252043,0.156465144814078,0.043246683318325,0.801692538890962
"450","chrX",39693338,39693738,401,"*",5.48756831729446,5.93208113733695,4.84178462740674,0.173994087537359,0.043259162559813,0.801692538890962
"451","chr7",16719651,16720051,401,"*",6.33478824394929,6.77413768459867,5.69993712995328,0.175100966327376,0.0432873922248942,0.801692538890962
"452","chr1",86775443,86775843,401,"*",5.79785129640055,6.22548816405706,5.18735507618246,0.177574140128874,0.0433902464592447,0.801692538890962
"453","chr19",18274396,18274796,401,"*",5.66974158919849,6.1014884819066,5.05076826046818,0.176425170022461,0.0434767367314573,0.801692538890962
"454","chr9",137244148,137244548,401,"*",6.89152663543945,7.36544908992935,6.18105310207989,0.167572813749467,0.043477864841092,0.801692538890962
"455","chr17",81537203,81537603,401,"*",5.18974437499859,5.65428711817533,4.50036384815234,0.169500983529141,0.0435152429855911,0.801692538890962
"456","chr22",42443884,42444284,401,"*",5.5373313814087,4.72710676166906,6.05305083692574,-0.159281636825649,0.0436006807161461,0.801692538890962
"457","chr8",30743859,30744259,401,"*",6.72320716006387,6.0251650038044,7.19162558001729,-0.16848754956052,0.0436999036151649,0.801692538890962
"458","chr6",125790035,125790435,401,"*",6.32915519858166,5.65478239899833,6.78690226508618,-0.170353791389708,0.0439493239711428,0.801692538890962
"459","chr14",102077318,102077718,401,"*",7.24952765686392,7.74667117206293,6.48484729821929,0.162162941388783,0.0440081434497664,0.801692538890962
"460","chr15",89226611,89227011,401,"*",6.02552168032928,6.44363791751968,5.43438192315268,0.178594541764641,0.0441680381178439,0.801692538890962
"461","chr13",23889109,23889509,401,"*",5.47574971277676,5.95584079729952,4.75115797343069,0.165023625906006,0.0442431363431053,0.801692538890962
"462","chr9",69170967,69171367,401,"*",5.6863362422399,6.13415906403566,5.03347956905078,0.171731692420145,0.0442802949901649,0.801692538890962
"463","chr5",134124320,134124720,401,"*",4.8272378286958,5.34670997557404,4.00756219317107,0.157582613077923,0.0443423429236469,0.801692538890962
"464","chr12",130872509,130872909,401,"*",6.42242443810509,5.71171090388055,6.89645248242036,-0.166199841019832,0.0444906321310907,0.801692538890962
"465","chr9",125284847,125285247,401,"*",8.15891545310103,8.69613002781479,7.29335188924408,0.153499094295528,0.0446983447767898,0.801692538890962
"466","chr3",80733643,80734043,401,"*",5.89036970868272,6.33917553360178,5.23540266838443,0.17083176037722,0.0447882846233198,0.801692538890962
"467","chrX",155434902,155435302,401,"*",5.75783396772794,6.17459807779274,5.1694120338426,0.177907576667415,0.0447974255609129,0.801692538890962
"468","chr2",193199314,193199714,401,"*",6.04648896786291,6.47590891074688,5.43232415633069,0.17462785176334,0.04504316209899,0.801692538890962
"469","chr6",8080525,8080925,401,"*",5.984194802377,6.39101491713789,5.41552797463684,0.179850371804526,0.0450976884017634,0.801692538890962
"470","chr9",97051714,97052114,401,"*",7.42363563077722,7.90808981100158,6.68893699926941,0.162889287628267,0.0452596411802228,0.801692538890962
"471","chr11",70419932,70420332,401,"*",6.5563195434538,6.97348663821436,5.96708839786911,0.176956343431921,0.0454262867422432,0.801692538890962
"472","chr17",31364002,31364402,401,"*",5.82820071272954,6.27361259528855,5.18050089028766,0.170352560650144,0.0455959243533917,0.801692538890962
"473","chr2",28269514,28269914,401,"*",6.82128316980402,7.27813861950104,6.1488626956128,0.167842848226667,0.0457283126279409,0.801692538890962
"474","chr18",22093935,22094335,401,"*",7.80004325897365,8.29396420283081,7.04306138356502,0.160062438622202,0.0459374480483016,0.801692538890962
"475","chr22",42615221,42615621,401,"*",7.90453896481673,8.44083239919584,7.04140816081238,0.151785179780546,0.0460290366450719,0.801692538890962
"476","chr12",57039031,57039431,401,"*",6.40093281571176,6.83274975090577,5.78181437868675,0.172718793101077,0.0460606144297864,0.801692538890962
"477","chr6",164337133,164337533,401,"*",5.76160146688197,5.00322910018596,6.25610627493702,-0.159662438872339,0.0462219914018119,0.801692538890962
"478","chr11",73787761,73788161,401,"*",6.82179333096687,6.13344849356575,7.28587039153424,-0.165751565137123,0.0462281221844516,0.801692538890962
"479","chr11",123060162,123060562,401,"*",6.56756432020243,7.00748463790263,5.93151045411397,0.170345856803527,0.0464965343641774,0.801692538890962
"480","chrX",71393884,71394284,401,"*",5.42982977525971,5.89694803038327,4.73470171374544,0.164576015144449,0.0465627826626266,0.801692538890962
"481","chr11",11841836,11842236,401,"*",6.77816499759729,6.10257806983362,7.23646566456072,-0.166279768538332,0.0467070877500094,0.801692538890962
"482","chr13",51452297,51452697,401,"*",5.96150948239534,5.21534530373391,6.45086067658686,-0.16000021973605,0.0467140307865351,0.801692538890962
"483","chr3",177357721,177358121,401,"*",6.70065740350592,5.9908407983259,7.17429070907585,-0.163074538472921,0.0467490691499105,0.801692538890962
"484","chr1",116810396,116810796,401,"*",6.97156000671351,7.41301875948812,6.33225751152401,0.169706436796134,0.046761183698344,0.801692538890962
"485","chr11",64894178,64894578,401,"*",5.72805918192906,6.14354651718605,5.14219658825281,0.175512150170902,0.0467856984874339,0.801692538890962
"486","chr1",26787335,26787735,401,"*",6.78458480572017,5.99178200040551,7.29329578215436,-0.155731546396516,0.04702725634891,0.801692538890962
"487","chr15",65296040,65296440,401,"*",8.27345621985666,8.80188026780715,7.43088091549531,0.151886806183328,0.047044843152881,0.801692538890962
"488","chr14",68238916,68239316,401,"*",5.96487873719918,6.392559885811,5.35429157874351,0.172160970141867,0.04717294748213,0.801692538890962
"489","chr6",30611150,30611550,401,"*",6.26668344476734,6.675272236687,5.69453252241542,0.176406407255702,0.0471970210444465,0.801692538890962
"490","chr11",123058629,123059029,401,"*",6.61128143283582,7.03635127882343,6.00604248981362,0.17263516763752,0.047227846904631,0.801692538890962
"491","chr11",118790905,118791305,401,"*",6.95150005275684,6.21554674648721,7.436492824728,-0.159916164282835,0.0473718376571241,0.801692538890962
"492","chr9",32554097,32554497,401,"*",5.99903375863273,6.40816307771326,5.42581552379451,0.175812958430761,0.0475080460058405,0.801692538890962
"493","chr11",100808907,100809307,401,"*",6.64929828498709,7.08549618164724,6.02106049663998,0.169656623131786,0.047599341821716,0.801692538890962
"494","chr5",68324967,68325367,401,"*",5.86618384146069,6.27238668520383,5.29872998698269,0.176261306748577,0.0477352940158172,0.801692538890962
"495","chr5",29089682,29090082,401,"*",7.04154061528765,7.50092856373436,6.36356477994149,0.164557718814611,0.0477361213333639,0.801692538890962
"496","chr19",55648090,55648490,401,"*",6.43377498384189,5.81968370930963,6.86315925106454,-0.171025303260049,0.0477924878963904,0.801692538890962
"497","chr1",101283490,101283890,401,"*",6.02591051992234,6.46879610456699,5.38358540159124,0.167824505492436,0.0478309457653964,0.801692538890962
"498","chr2",173891295,173891695,401,"*",6.2997457694224,6.74543935289236,5.65144480017644,0.167221513461527,0.0478357188248374,0.801692538890962
"499","chr11",65477189,65477589,401,"*",6.91911420934273,6.18386414560618,7.40380518424744,-0.159299367726582,0.0478813898102921,0.801692538890962
"500","chr16",25213741,25214141,401,"*",7.36916462486811,7.86829646957665,6.59970508343462,0.156236159012766,0.0479731038514272,0.801692538890962
"501","chr2",41922170,41922570,401,"*",6.84329548937234,7.27251577743674,6.22954214779393,0.170700051193925,0.0479946867590976,0.801692538890962
"502","chr2",177392470,177392870,401,"*",6.64541522600313,5.97858260239823,7.09970899084778,-0.165361435196962,0.0480157522406736,0.801692538890962
"503","chr19",3953305,3953705,401,"*",6.91412631576824,7.36478325301021,6.25517288315982,0.165941252669248,0.0480651359649208,0.801692538890962
"504","chr9",13268465,13268865,401,"*",5.24047466889415,5.69711105029361,4.5685332883084,0.16460388766705,0.048078960095056,0.801692538890962
"505","chr14",102082650,102083050,401,"*",6.03160078317463,6.43457667076203,5.47046313477162,0.176461375292539,0.0481267656467698,0.801692538890962
"506","chr14",35367601,35368001,401,"*",6.87823703882561,6.13366170145674,7.36691293708209,-0.158120591602418,0.0481680323360825,0.801692538890962
"507","chr1",225996473,225996873,401,"*",7.16911388943909,7.64295520790123,6.45882473552163,0.160984716187201,0.048180142577637,0.801692538890962
"508","chr12",57111436,57111836,401,"*",6.23063902773094,5.59427605016874,6.67070594950221,-0.168076976658695,0.0482749332416756,0.801692538890962
"509","chr4",98780105,98780505,401,"*",6.52697182129893,6.95668460142161,5.91220318409112,0.170088648334413,0.0483684884577616,0.801692538890962
"510","chr2",68878292,68878692,401,"*",6.19886775620744,6.63284141619368,5.575270573473,0.169020384075668,0.0483924222445355,0.801692538890962
"511","chr1",172719043,172719443,401,"*",6.23767759869897,6.63989204697938,5.6780242594055,0.176195584395115,0.0484711845395367,0.801692538890962
"512","chr17",16457470,16457870,401,"*",4.98678729412432,5.46823266255692,4.2590692615569,0.159034726965102,0.0485654894127713,0.801692538890962
"513","chr10",97297870,97298270,401,"*",6.94089272191827,7.37884334663202,6.30898246497763,0.168009615947991,0.0486011504566158,0.801692538890962
"514","chr5",101837818,101838218,401,"*",5.89616143164227,6.32961766908352,5.27364062983786,0.168819581066061,0.0486250173518755,0.801692538890962
"515","chr11",27209594,27209994,401,"*",5.87129726873355,6.3213069915959,5.2137394544792,0.165204591827923,0.0487047622375889,0.801692538890962
"516","chrX",40108026,40108426,401,"*",5.55301123767307,4.80623076649391,6.04262408597785,-0.157079880745218,0.0488696329050734,0.801692538890962
"517","chr6",138371660,138372060,401,"*",5.72804980152076,6.1647158128382,5.09883252953001,0.167582591372756,0.0489966257108286,0.801692538890962
"518","chr2",59034799,59035199,401,"*",6.09863183525453,6.50922772383127,5.52251174221473,0.173377206158114,0.0490866647077521,0.801692538890962
"519","chr19",488673,489073,401,"*",6.44895069398981,5.75445952724285,6.91578428325119,-0.161199152800393,0.0491772460778145,0.801692538890962
"520","chrX",107197297,107197697,401,"*",4.84842918114324,5.36457133134854,4.03714433424872,0.151041903167979,0.0492837891027768,0.801692538890962
"521","chr1",30184575,30184975,401,"*",5.81460697455144,6.25307731607788,5.18160510258617,0.166600195676915,0.0494394985761595,0.801692538890962
"522","chr1",65904615,65905015,401,"*",5.56529361999457,5.99107615641759,4.95859793947925,0.16921789449016,0.0496568499560708,0.801692538890962
"523","chr1",146051889,146052289,401,"*",8.52733923230854,9.06534638370965,7.65967791426611,0.146624325651787,0.0496815207198357,0.801692538890962
"524","chr15",62094426,62094826,401,"*",6.54522501747695,6.98503985490241,5.90939349385221,0.16599188657397,0.0497554828855815,0.801692538890962
"525","chr4",89889210,89889610,401,"*",6.85058338407282,7.31021553912377,6.17207020070626,0.161700612419591,0.0498426562889935,0.801692538890962
"526","chr18",57051540,57051940,401,"*",5.98044554297289,6.41762470354627,5.35015342669431,0.166271058674337,0.0499223620897049,0.801692538890962
"527","chr1",16905184,16905584,401,"*",8.19085654360954,8.72605844387308,7.33060120954129,0.146832346507052,0.0499250855008134,0.801692538890962
"528","chr8",33513575,33513975,401,"*",8.11034491001321,8.63264028838344,7.2835016782489,0.149228406503609,0.0499481944664204,0.801692538890962
"529","chr12",93177680,93178080,401,"*",6.71592698378053,7.17989251678493,6.02783002648624,0.160494797865761,0.0500682728112802,0.801692538890962
"530","chr11",98308132,98308532,401,"*",6.35627359434961,6.7734537073588,5.76701629618636,0.170499510522817,0.050144912245345,0.801692538890962
"531","chr5",53543383,53543783,401,"*",6.16437074621137,6.56394069179471,5.60985457343951,0.174466263919146,0.0502290985137258,0.801692538890962
"532","chr1",29179755,29180155,401,"*",6.15467547105566,6.55613682946147,5.59648789518503,0.173993394487329,0.0502415397208142,0.801692538890962
"533","chr2",65436135,65436535,401,"*",6.72356383711361,5.97968997745741,7.21194125293743,-0.154919317126935,0.0506876699945223,0.807094056191745
"534","chr1",143720188,143720588,401,"*",5.90316895624829,6.33800410990057,5.27777698854726,0.165684731846804,0.0507701997887138,0.807094056191745
"535","chr3",32496889,32497289,401,"*",6.82173178073738,7.25451581120384,6.20060758002809,0.166065333069144,0.0509521466900949,0.808252698246185
"536","chr1",161726636,161727036,401,"*",6.79148229153563,6.02493514214308,7.28940357601113,-0.152609551495592,0.0510335076286907,0.808252698246185
"537","chr15",65805087,65805487,401,"*",7.10594603831246,7.56012335588918,6.43936667454779,0.161134328306806,0.051207519106624,0.809498379322405
"538","chr20",16411335,16411735,401,"*",5.44203949947108,5.90792361948773,4.74966968235253,0.15834531215849,0.0513454260778686,0.809716353200734
"539","chr7",127895881,127896281,401,"*",7.58101424108736,8.06986322726051,6.83603189878244,0.153723046268215,0.0515055388724007,0.809716353200734
"540","chr1",144412568,144412968,401,"*",8.15983780580076,8.70268715561097,7.27926841540228,0.143439026385924,0.0515074603284717,0.809716353200734
"541","chr12",69651923,69652323,401,"*",6.58775228068481,7.00272338787513,6.00292255497541,0.168785344967848,0.0519406660090533,0.815017215805644
"542","chr13",28574863,28575263,401,"*",6.73007314741138,7.19538791956928,6.03897323175584,0.157575950450509,0.052174328580385,0.815657185210696
"543","chr3",105999865,106000265,401,"*",6.0095151742854,6.41820825709052,5.43715841414582,0.169697129004957,0.0523751995547345,0.815657185210696
"544","chr1",110438919,110439319,401,"*",5.65720140519385,6.09182240148351,5.03225590899103,0.1635685176129,0.052530789800925,0.815657185210696
"545","chr15",67178864,67179264,401,"*",6.40417533800478,6.82508782458184,5.80739059894705,0.166640033754254,0.0525353651103393,0.815657185210696
"546","chr22",36468002,36468402,401,"*",6.08107985264085,6.52611735480956,5.43417838508203,0.161251353055546,0.0526046524928015,0.815657185210696
"547","chrX",44314216,44314616,401,"*",7.25684275094292,7.718813693855,6.5731685496614,0.157454036716124,0.0528820537606939,0.815657185210696
"548","chr1",144551559,144551959,401,"*",8.14977869730699,8.67432509997621,7.31718483457542,0.144870077284175,0.0531514090204296,0.815657185210696
"549","chr4",73832624,73833024,401,"*",6.1581452470515,6.5797880870643,5.55988063949663,0.165506427747116,0.0532948266558874,0.815657185210696
"550","chr15",82647143,82647543,401,"*",6.35787481224503,5.65567347622665,6.82814234689755,-0.155346040190448,0.0533011945291274,0.815657185210696
"551","chr3",67017191,67017591,401,"*",6.74699469431097,7.21001112234806,6.06100471305223,0.156499569484317,0.0534488386323407,0.815657185210696
"552","chr19",5309047,5309447,401,"*",5.80732220561595,6.23370491889623,5.19939806406608,0.16419579785259,0.053475059320727,0.815657185210696
"553","chr14",22560851,22561251,401,"*",6.34921940806835,6.78071350884764,5.73076961305524,0.162636490377327,0.0539013133004715,0.815657185210696
"554","chr16",2233090,2233490,401,"*",5.13138871169694,5.59437932765155,4.44545596995225,0.155739316174289,0.0540386909235004,0.815657185210696
"555","chr5",72953613,72954013,401,"*",6.07062227354236,6.46823266255692,5.51989489518873,0.170187104411667,0.0540410598597655,0.815657185210696
"556","chr14",55799505,55799905,401,"*",6.75577671335983,7.20577296532918,6.09824792603117,0.158508845274613,0.054059299841482,0.815657185210696
"557","chr11",58739658,58740058,401,"*",6.47477835005652,6.88983081327232,5.88978592099581,0.166099916472645,0.0541084714918313,0.815657185210696
"558","chr11",95923845,95924245,401,"*",6.4505023468937,5.85775793837527,6.86941511559062,-0.165320344119653,0.0541307921561239,0.815657185210696
"559","chr2",121075013,121075413,401,"*",7.79936853940444,8.29160026925808,7.04639889265307,0.149839320894039,0.0541782395105182,0.815657185210696
"560","chr4",126956233,126956633,401,"*",6.5768986419898,5.89636176517344,7.03744931155114,-0.156246625789083,0.0542113038303171,0.815657185210696
"561","chr22",50117357,50117757,401,"*",5.59469139338667,6.0128098931421,5.00354708194373,0.165197040064344,0.0542581513872127,0.815657185210696
"562","chr17",40309263,40309663,401,"*",5.80598756911552,6.21420326319906,5.23457266378863,0.167401161667744,0.054474058716023,0.815657185210696
"563","chr2",190462580,190462980,401,"*",6.28365680223266,6.69807248556587,5.69993712995328,0.165737715063171,0.0545013461076597,0.815657185210696
"564","chr9",33817303,33817703,401,"*",5.6208974649784,4.34769056767015,6.28652757044483,-0.117909955698193,0.0545023770796091,0.815657185210696
"565","chr2",216769096,216769496,401,"*",6.58211246157405,7.04251777252762,5.90189611736004,0.155767875962429,0.0545088072891719,0.815657185210696
"566","chr3",177196919,177197319,401,"*",7.30563341422977,6.45138877810227,7.83854391782833,-0.141719149857578,0.0545566207061062,0.815657185210696
"567","chr10",12208453,12208853,401,"*",6.52899120726005,6.96103941070307,5.90939349385221,0.161237661021903,0.0549790450907195,0.815657185210696
"568","chr2",69914133,69914533,401,"*",6.31455808677452,5.69788024976186,6.74519557491531,-0.161711598012627,0.0549918097711299,0.815657185210696
"569","chr5",96807825,96808225,401,"*",6.6649219507297,5.95399073811127,7.13904574209392,-0.152472289573986,0.0550771359018376,0.815657185210696
"570","chr20",33690063,33690463,401,"*",6.63493480963679,7.10254176349086,5.93871241265097,0.153618617608675,0.0550861098139388,0.815657185210696
"571","chr11",124276075,124276475,401,"*",5.92392762012916,6.32825217602535,5.36015526816324,0.16712093065388,0.0552504080240384,0.815657185210696
"572","chr19",20233202,20233602,401,"*",4.99439412428062,5.50090101727804,4.20700977058769,0.145597985373641,0.0552504886630537,0.815657185210696
"573","chr17",68213582,68213982,401,"*",6.60713586347893,7.01957762786754,6.02735086347005,0.165279667599654,0.0553037880658928,0.815657185210696
"574","chr7",2165161,2165561,401,"*",5.48238340016688,5.93183595460315,4.82602545282812,0.156985834072512,0.0553196690600142,0.815657185210696
"575","chr8",31034713,31035113,401,"*",6.80036345233174,7.23387066715719,6.17773665636749,0.160269902882871,0.055568385120864,0.815657185210696
"576","chr2",102337993,102338393,401,"*",5.55926440403073,5.99170359034725,4.93885588718337,0.160453699380194,0.0555725677500284,0.815657185210696
"577","chr17",78172151,78172551,401,"*",6.59370939364379,7.06330919259714,5.89301198204594,0.152581619394774,0.0556197030937152,0.815657185210696
"578","chr5",112878775,112879175,401,"*",5.76617306993889,6.17480529075409,5.193936437824,0.165682397331906,0.055639376356081,0.815657185210696
"579","chr4",170007088,170007488,401,"*",5.96009204485176,6.37281780492347,5.37974193931249,0.164691118456863,0.0556678165814369,0.815657185210696
"580","chr19",2232067,2232467,401,"*",6.12367896679129,5.46834536856441,6.57265531866583,-0.156931476033333,0.0557287274616802,0.815657185210696
"581","chr17",17417828,17418228,401,"*",5.39482230416228,5.83327492785142,4.76185766688456,0.158857470982114,0.0558755771980552,0.816398923983289
"582","chr5",81971884,81972284,401,"*",5.95671246507061,5.32775531248511,6.39325420596719,-0.158848400849772,0.0563914043537504,0.820548793540808
"583","chr11",65371220,65371620,401,"*",6.9219578299202,7.33781906128444,6.3353464527112,0.16319039207431,0.0564806557947744,0.820548793540808
"584","chr9",88747732,88748132,401,"*",6.02157283960422,6.41750796450719,5.47407264312104,0.167688697511326,0.0564823658127759,0.820548793540808
"585","chr7",135929744,135930144,401,"*",6.899793699006,7.34701648220718,6.24822300175933,0.156204392784097,0.0565462415150634,0.820548793540808
"586","chr1",146376803,146377203,401,"*",7.97295059774665,8.50228560686044,7.1280164239196,0.139756583036166,0.0568427692115193,0.823444143065849
"587","chr1",83918859,83919259,401,"*",5.82684116614182,6.24404914865083,5.23752787808444,0.162034215398811,0.0570745086583871,0.823571386233618
"588","chr2",138060267,138060667,401,"*",5.49560757978225,5.91997053450121,4.89181135959184,0.16043911638171,0.057113913865652,0.823571386233618
"589","chr1",158116642,158117042,401,"*",5.27270365030783,5.74010134542078,4.576949990178,0.15111440528231,0.0572357731061863,0.823571386233618
"590","chr3",151631049,151631449,401,"*",6.33274925875592,6.73235220134791,5.77816915701522,0.165969234091925,0.057239618079613,0.823571386233618
"591","chr7",29749722,29750122,401,"*",7.44172912047742,7.92325441685506,6.71382627472657,0.148322825003628,0.0573449610170217,0.82369098828003
"592","chr9",97504732,97505132,401,"*",6.59686246617422,7.01420014403585,6.00728857701178,0.161616790789536,0.0575225958944229,0.823896229589611
"593","chr4",153528657,153529057,401,"*",7.00389446677574,7.43859677751455,6.3787794717167,0.157700727149827,0.0576148665317616,0.823896229589611
"594","chr15",74937833,74938233,401,"*",6.3627288964303,5.74038137409658,6.79610178399212,-0.158052117117672,0.0576504135205829,0.823896229589611
"595","chr6",125954928,125955328,401,"*",6.13577853888882,5.59489560419559,6.52826070033108,-0.166957680233853,0.0579555675792515,0.826865232235741
"596","chr2",131682450,131682850,401,"*",6.3879922737469,6.77953313677479,5.84890525582299,0.166820226102497,0.0582096508220819,0.827495061158771
"597","chr1",154221021,154221421,401,"*",6.61937183165421,5.94392882882188,7.07760690925835,-0.152167650096622,0.0582190807614327,0.827495061158771
"598","chr12",53487964,53488364,401,"*",5.57642729008513,6.01335070547312,4.94667100648256,0.15624651142096,0.0583363285826159,0.827495061158771
"599","chr4",763760,764160,401,"*",5.71810010793989,6.12284976340095,5.15349578902955,0.163450907924179,0.058389626768065,0.827495061158771
"600","chr16",3348832,3349232,401,"*",6.66262447179404,7.11224472193702,6.00590554403403,0.153477896796545,0.0585058215274449,0.827759864910799
"601","chr21",46455722,46456122,401,"*",6.66526892893022,7.10228759350551,6.03531311531393,0.155696639267941,0.0589392674679431,0.830096560015745
